Year,Age Group Code,Age Group Description,Gender Code,Gender Description,Race Ethnicity Code,Race/Ethnicity Description,County Code,County Name,Population
2014,9,65-74,2,Female,0,Total,4,Kings,100624
2014,7,45-54,0,Total,1,White Non Hispanic,4,Kings,99570
2014,0,Total,0,Total,2,Black Non Hispanic,4,Kings,829253
2014,1,<1,1,Male,5,Hispanic,4,Kings,4712
2014,5,25-34,1,Male,3,Other Non Hispanic,4,Kings,28718
2014,9,65-74,1,Male,2,Black Non Hispanic,4,Kings,23882
2014,5,25-34,1,Male,0,Total,4,Kings,228019
2014,0,Total,2,Female,5,Hispanic,4,Kings,261075
2014,9,65-74,1,Male,0,Total,4,Kings,76388
2014,8,55-64,2,Female,3,Other Non Hispanic,4,Kings,18730
2014,3,10-19,2,Female,3,Other Non Hispanic,4,Kings,17495
2014,2,01-09,1,Male,1,White Non Hispanic,4,Kings,61120
2014,3,10-19,2,Female,5,Hispanic,4,Kings,34375
2014,8,55-64,2,Female,2,Black Non Hispanic,4,Kings,60237
2014,2,01-09,0,Total,1,White Non Hispanic,4,Kings,119000
2014,7,45-54,1,Male,5,Hispanic,4,Kings,29195
2014,0,Total,2,Female,3,Other Non Hispanic,4,Kings,168251
2014,2,01-09,2,Female,3,Other Non Hispanic,4,Kings,18227
2016,7,45 to 54,2,Female,1,White Non Hispanic,4,Kings,48884
2016,11,85+,0,Total,5,Hispanic,4,Kings,4844
2016,0,Total,0,Total,1,White Non Hispanic,4,Kings,963463
2016,10,75 to 84,1,Male,2,Black Non Hispanic,4,Kings,11399
2016,8,55 to 64,0,Total,3,Other Non Hispanic,4,Kings,40302
2016,3,10 to 19,1,Male,0,Total,4,Kings,152450
2016,2,1 to 9,0,Total,1,White Non Hispanic,4,Kings,122456
2016,0,Total,1,Male,2,Black Non Hispanic,4,Kings,362037
2016,8,55 to 64,2,Female,3,Other Non Hispanic,4,Kings,20054
2016,11,85+,1,Male,0,Total,4,Kings,15087
2016,7,45 to 54,1,Male,5,Hispanic,4,Kings,28866
2016,9,65 to 74,1,Male,1,White Non Hispanic,4,Kings,34175
2016,3,10 to 19,2,Female,3,Other Non Hispanic,4,Kings,17783
2016,7,45 to 54,0,Total,5,Hispanic,4,Kings,61110
2016,10,75 to 84,2,Female,5,Hispanic,4,Kings,8905
2016,3,10 to 19,0,Total,0,Total,4,Kings,300429
2016,11,85+,2,Female,0,Total,4,Kings,31186
2016,1,Less than 1,0,Total,3,Other Non Hispanic,4,Kings,4543
2016,11,85+,0,Total,3,Other Non Hispanic,4,Kings,3695
2016,9,65 to 74,0,Total,3,Other Non Hispanic,4,Kings,20715
2016,0,Total,2,Female,0,Total,4,Kings,1382169
2016,7,45 to 54,2,Female,5,Hispanic,4,Kings,32244
2016,3,10 to 19,1,Male,2,Black Non Hispanic,4,Kings,49201
2016,11,85+,0,Total,1,White Non Hispanic,4,Kings,24805
2016,1,Less than 1,0,Total,1,White Non Hispanic,4,Kings,14700
2016,4,20 to 24,0,Total,2,Black Non Hispanic,4,Kings,58059
2016,9,65 to 74,1,Male,0,Total,4,Kings,82507
2016,2,1 to 9,1,Male,1,White Non Hispanic,4,Kings,63006
2016,4,20 to 24,0,Total,3,Other Non Hispanic,4,Kings,22990
2016,8,55 to 64,0,Total,2,Black Non Hispanic,4,Kings,104590
2016,11,85+,2,Female,3,Other Non Hispanic,4,Kings,2192
2016,5,25 to 34,2,Female,1,White Non Hispanic,4,Kings,100624
2016,0,Total,1,Male,0,Total,4,Kings,1246981
2016,8,55 to 64,1,Male,2,Black Non Hispanic,4,Kings,42711
2016,4,20 to 24,2,Female,1,White Non Hispanic,4,Kings,28261
2016,8,55 to 64,2,Female,0,Total,4,Kings,159335
2016,5,25 to 34,0,Total,1,White Non Hispanic,4,Kings,198498
2016,10,75 to 84,0,Total,5,Hispanic,4,Kings,14327
2016,2,1 to 9,0,Total,0,Total,4,Kings,320910
2016,2,1 to 9,1,Male,0,Total,4,Kings,164302
2016,7,45 to 54,0,Total,2,Black Non Hispanic,4,Kings,110138
2016,0,Total,2,Female,1,White Non Hispanic,4,Kings,490403
2016,1,Less than 1,0,Total,0,Total,4,Kings,41126
2016,1,Less than 1,0,Total,2,Black Non Hispanic,4,Kings,13234
2016,6,35 to 44,2,Female,1,White Non Hispanic,4,Kings,67680
2016,6,35 to 44,1,Male,1,White Non Hispanic,4,Kings,70894
2016,1,Less than 1,2,Female,1,White Non Hispanic,4,Kings,7168
2016,2,1 to 9,0,Total,3,Other Non Hispanic,4,Kings,39627
2016,6,35 to 44,0,Total,5,Hispanic,4,Kings,71552
2016,6,35 to 44,2,Female,0,Total,4,Kings,190393
2016,4,20 to 24,0,Total,5,Hispanic,4,Kings,39658
2016,0,Total,2,Female,5,Hispanic,4,Kings,258803
2016,4,20 to 24,2,Female,3,Other Non Hispanic,4,Kings,12099
2016,2,1 to 9,2,Female,1,White Non Hispanic,4,Kings,59450
2016,4,20 to 24,0,Total,1,White Non Hispanic,4,Kings,54467
2016,1,Less than 1,2,Female,0,Total,4,Kings,20152
2016,3,10 to 19,2,Female,5,Hispanic,4,Kings,33637
2016,7,45 to 54,2,Female,2,Black Non Hispanic,4,Kings,64506
2016,11,85+,0,Total,2,Black Non Hispanic,4,Kings,12929
2016,4,20 to 24,1,Male,0,Total,4,Kings,84477
2016,6,35 to 44,0,Total,0,Total,4,Kings,365608
2016,2,1 to 9,2,Female,0,Total,4,Kings,156608
2016,1,Less than 1,1,Male,0,Total,4,Kings,20974
2016,11,85+,2,Female,1,White Non Hispanic,4,Kings,16268
2016,4,20 to 24,1,Male,2,Black Non Hispanic,4,Kings,27315
2016,1,Less than 1,1,Male,2,Black Non Hispanic,4,Kings,6697
2016,11,85+,1,Male,3,Other Non Hispanic,4,Kings,1503
2016,4,20 to 24,1,Male,3,Other Non Hispanic,4,Kings,10891
2016,3,10 to 19,0,Total,2,Black Non Hispanic,4,Kings,98528
2016,0,Total,1,Male,5,Hispanic,4,Kings,246380
2016,6,35 to 44,1,Male,5,Hispanic,4,Kings,35912
2016,10,75 to 84,0,Total,3,Other Non Hispanic,4,Kings,9596
2016,6,35 to 44,0,Total,3,Other Non Hispanic,4,Kings,51156
2016,4,20 to 24,0,Total,0,Total,4,Kings,175174
2016,5,25 to 34,2,Female,2,Black Non Hispanic,4,Kings,69471
2016,7,45 to 54,1,Male,1,White Non Hispanic,4,Kings,51054
2016,10,75 to 84,2,Female,1,White Non Hispanic,4,Kings,23757
2016,6,35 to 44,1,Male,3,Other Non Hispanic,4,Kings,23418
2016,10,75 to 84,0,Total,0,Total,4,Kings,97124
2016,7,45 to 54,1,Male,0,Total,4,Kings,147609
2016,4,20 to 24,2,Female,2,Black Non Hispanic,4,Kings,30744
2016,7,45 to 54,0,Total,3,Other Non Hispanic,4,Kings,46531
2016,5,25 to 34,1,Male,0,Total,4,Kings,234575
2016,2,1 to 9,1,Male,3,Other Non Hispanic,4,Kings,20634
2016,8,55 to 64,1,Male,5,Hispanic,4,Kings,21261
2016,10,75 to 84,2,Female,0,Total,4,Kings,58796
2016,2,1 to 9,1,Male,2,Black Non Hispanic,4,Kings,45092
2016,2,1 to 9,2,Female,5,Hispanic,4,Kings,34553
2016,9,65 to 74,2,Female,0,Total,4,Kings,107833
2016,7,45 to 54,0,Total,0,Total,4,Kings,317717
2016,3,10 to 19,1,Male,5,Hispanic,4,Kings,34916
2016,3,10 to 19,1,Male,1,White Non Hispanic,4,Kings,49537
2016,7,45 to 54,1,Male,3,Other Non Hispanic,4,Kings,22057
2016,6,35 to 44,2,Female,3,Other Non Hispanic,4,Kings,27738
2016,9,65 to 74,1,Male,3,Other Non Hispanic,4,Kings,10281
2016,10,75 to 84,2,Female,2,Black Non Hispanic,4,Kings,21037
2016,8,55 to 64,0,Total,1,White Non Hispanic,4,Kings,98357
2016,8,55 to 64,1,Male,3,Other Non Hispanic,4,Kings,20248
2016,5,25 to 34,2,Female,3,Other Non Hispanic,4,Kings,35733
2016,1,Less than 1,2,Female,2,Black Non Hispanic,4,Kings,6537
2016,8,55 to 64,2,Female,2,Black Non Hispanic,4,Kings,61879
2016,6,35 to 44,1,Male,2,Black Non Hispanic,4,Kings,44991
2016,0,Total,1,Male,1,White Non Hispanic,4,Kings,473060
2016,10,75 to 84,1,Male,5,Hispanic,4,Kings,5422
2016,9,65 to 74,1,Male,5,Hispanic,4,Kings,12182
2016,5,25 to 34,1,Male,2,Black Non Hispanic,4,Kings,59661
2016,9,65 to 74,0,Total,1,White Non Hispanic,4,Kings,74134
2016,0,Total,0,Total,0,Total,4,Kings,2629150
2016,7,45 to 54,1,Male,2,Black Non Hispanic,4,Kings,45632
2016,3,10 to 19,2,Female,2,Black Non Hispanic,4,Kings,49327
2016,2,1 to 9,0,Total,5,Hispanic,4,Kings,70123
2016,3,10 to 19,0,Total,3,Other Non Hispanic,4,Kings,36579
2016,4,20 to 24,2,Female,0,Total,4,Kings,90697
2016,10,75 to 84,0,Total,2,Black Non Hispanic,4,Kings,32436
2016,11,85+,1,Male,2,Black Non Hispanic,4,Kings,3469
2016,0,Total,0,Total,2,Black Non Hispanic,4,Kings,818191
2016,6,35 to 44,0,Total,1,White Non Hispanic,4,Kings,138574
2016,0,Total,2,Female,3,Other Non Hispanic,4,Kings,176809
2016,11,85+,0,Total,0,Total,4,Kings,46273
2016,9,65 to 74,0,Total,5,Hispanic,4,Kings,29376
2016,0,Total,0,Total,5,Hispanic,4,Kings,505183
2016,1,Less than 1,1,Male,1,White Non Hispanic,4,Kings,7532
2016,10,75 to 84,1,Male,1,White Non Hispanic,4,Kings,17008
2016,9,65 to 74,2,Female,3,Other Non Hispanic,4,Kings,10434
2016,10,75 to 84,1,Male,3,Other Non Hispanic,4,Kings,4499
2016,9,65 to 74,2,Female,2,Black Non Hispanic,4,Kings,40246
2016,5,25 to 34,0,Total,3,Other Non Hispanic,4,Kings,66579
2016,2,1 to 9,2,Female,2,Black Non Hispanic,4,Kings,43612
2016,10,75 to 84,1,Male,0,Total,4,Kings,38328
2016,0,Total,2,Female,2,Black Non Hispanic,4,Kings,456154
2016,4,20 to 24,1,Male,5,Hispanic,4,Kings,20065
2016,3,10 to 19,1,Male,3,Other Non Hispanic,4,Kings,18796
2016,9,65 to 74,0,Total,0,Total,4,Kings,190340
2016,9,65 to 74,2,Female,5,Hispanic,4,Kings,17194
2016,7,45 to 54,0,Total,1,White Non Hispanic,4,Kings,99938
2016,8,55 to 64,0,Total,5,Hispanic,4,Kings,47543
2016,2,1 to 9,0,Total,2,Black Non Hispanic,4,Kings,88704
2016,8,55 to 64,0,Total,0,Total,4,Kings,290792
2016,11,85+,2,Female,5,Hispanic,4,Kings,3266
2016,4,20 to 24,2,Female,5,Hispanic,4,Kings,19593
2016,8,55 to 64,1,Male,1,White Non Hispanic,4,Kings,47237
2016,8,55 to 64,1,Male,0,Total,4,Kings,131457
2016,5,25 to 34,0,Total,0,Total,4,Kings,483657
2016,5,25 to 34,0,Total,2,Black Non Hispanic,4,Kings,129132
2016,1,Less than 1,0,Total,5,Hispanic,4,Kings,8649
2016,3,10 to 19,0,Total,5,Hispanic,4,Kings,68553
2016,9,65 to 74,1,Male,2,Black Non Hispanic,4,Kings,25869
2016,5,25 to 34,2,Female,0,Total,4,Kings,249082
2016,7,45 to 54,2,Female,0,Total,4,Kings,170108
2016,1,Less than 1,1,Male,3,Other Non Hispanic,4,Kings,2331
2016,5,25 to 34,1,Male,5,Hispanic,4,Kings,46194
2016,9,65 to 74,0,Total,2,Black Non Hispanic,4,Kings,66115
2016,1,Less than 1,2,Female,3,Other Non Hispanic,4,Kings,2212
2016,11,85+,2,Female,2,Black Non Hispanic,4,Kings,9460
2016,2,1 to 9,1,Male,5,Hispanic,4,Kings,35570
2016,8,55 to 64,2,Female,5,Hispanic,4,Kings,26282
2016,3,10 to 19,2,Female,1,White Non Hispanic,4,Kings,47232
2016,11,85+,1,Male,5,Hispanic,4,Kings,1578
2016,9,65 to 74,2,Female,1,White Non Hispanic,4,Kings,39959
2016,1,Less than 1,1,Male,5,Hispanic,4,Kings,4414
2016,5,25 to 34,2,Female,5,Hispanic,4,Kings,43254
2016,8,55 to 64,2,Female,1,White Non Hispanic,4,Kings,51120
2016,6,35 to 44,0,Total,2,Black Non Hispanic,4,Kings,104326
2016,5,25 to 34,1,Male,3,Other Non Hispanic,4,Kings,30846
2016,6,35 to 44,2,Female,2,Black Non Hispanic,4,Kings,59335
2016,5,25 to 34,0,Total,5,Hispanic,4,Kings,89448
2016,3,10 to 19,2,Female,0,Total,4,Kings,147979
2016,0,Total,1,Male,3,Other Non Hispanic,4,Kings,165504
2016,6,35 to 44,2,Female,5,Hispanic,4,Kings,35640
2016,4,20 to 24,1,Male,1,White Non Hispanic,4,Kings,26206
2016,10,75 to 84,2,Female,3,Other Non Hispanic,4,Kings,5097
2016,10,75 to 84,0,Total,1,White Non Hispanic,4,Kings,40765
2016,2,1 to 9,2,Female,3,Other Non Hispanic,4,Kings,18993
2016,7,45 to 54,2,Female,3,Other Non Hispanic,4,Kings,24474
2016,5,25 to 34,1,Male,1,White Non Hispanic,4,Kings,97874
2016,11,85+,1,Male,1,White Non Hispanic,4,Kings,8537
2016,1,Less than 1,2,Female,5,Hispanic,4,Kings,4235
2016,0,Total,0,Total,3,Other Non Hispanic,4,Kings,342313
2016,3,10 to 19,0,Total,1,White Non Hispanic,4,Kings,96769
2016,6,35 to 44,1,Male,0,Total,4,Kings,175215
2015,10,75 to 84,1,Male,1,White Non Hispanic,4,Kings,17043
2015,2,1 to 9,0,Total,5,Hispanic,4,Kings,72651
2015,6,35 to 44,1,Male,3,Other Non Hispanic,4,Kings,23526
2015,3,10 to 19,2,Female,5,Hispanic,4,Kings,34146
2015,3,10 to 19,0,Total,5,Hispanic,4,Kings,69680
2015,11,85+,2,Female,2,Black Non Hispanic,4,Kings,9023
2015,3,10 to 19,2,Female,1,White Non Hispanic,4,Kings,46326
2015,4,20 to 24,2,Female,2,Black Non Hispanic,4,Kings,32360
2015,8,55 to 64,0,Total,3,Other Non Hispanic,4,Kings,39792
2015,0,Total,1,Male,0,Total,4,Kings,1250686
2015,5,25 to 34,0,Total,0,Total,4,Kings,480563
2015,7,45 to 54,2,Female,1,White Non Hispanic,4,Kings,49390
2015,7,45 to 54,0,Total,2,Black Non Hispanic,4,Kings,112902
2015,9,65 to 74,2,Female,3,Other Non Hispanic,4,Kings,9989
2015,0,Total,2,Female,3,Other Non Hispanic,4,Kings,174261
2015,10,75 to 84,2,Female,1,White Non Hispanic,4,Kings,24022
2015,9,65 to 74,0,Total,3,Other Non Hispanic,4,Kings,19862
2015,7,45 to 54,1,Male,2,Black Non Hispanic,4,Kings,46938
2015,2,1 to 9,1,Male,5,Hispanic,4,Kings,36900
2015,3,10 to 19,1,Male,0,Total,4,Kings,153358
2015,5,25 to 34,1,Male,0,Total,4,Kings,232768
2015,0,Total,2,Female,1,White Non Hispanic,4,Kings,489839
2015,6,35 to 44,2,Female,5,Hispanic,4,Kings,36339
2015,8,55 to 64,2,Female,0,Total,4,Kings,159286
2015,9,65 to 74,1,Male,2,Black Non Hispanic,4,Kings,24949
2015,10,75 to 84,0,Total,1,White Non Hispanic,4,Kings,41065
2015,10,75 to 84,0,Total,5,Hispanic,4,Kings,14117
2015,3,10 to 19,1,Male,1,White Non Hispanic,4,Kings,48731
2015,6,35 to 44,1,Male,0,Total,4,Kings,175681
2015,4,20 to 24,0,Total,3,Other Non Hispanic,4,Kings,23554
2015,11,85+,1,Male,3,Other Non Hispanic,4,Kings,1389
2015,9,65 to 74,2,Female,0,Total,4,Kings,104449
2015,8,55 to 64,2,Female,2,Black Non Hispanic,4,Kings,61282
2015,2,1 to 9,2,Female,1,White Non Hispanic,4,Kings,59371
2015,0,Total,0,Total,2,Black Non Hispanic,4,Kings,823878
2015,0,Total,1,Male,3,Other Non Hispanic,4,Kings,164133
2015,2,1 to 9,0,Total,3,Other Non Hispanic,4,Kings,38989
2015,1,Less than 1,1,Male,2,Black Non Hispanic,4,Kings,6955
2015,8,55 to 64,1,Male,1,White Non Hispanic,4,Kings,47978
2015,1,Less than 1,1,Male,5,Hispanic,4,Kings,4578
2015,6,35 to 44,1,Male,2,Black Non Hispanic,4,Kings,45191
2015,3,10 to 19,2,Female,2,Black Non Hispanic,4,Kings,50190
2015,10,75 to 84,0,Total,3,Other Non Hispanic,4,Kings,9509
2015,10,75 to 84,0,Total,0,Total,4,Kings,95951
2015,0,Total,2,Female,5,Hispanic,4,Kings,262204
2015,7,45 to 54,1,Male,5,Hispanic,4,Kings,29158
2015,3,10 to 19,1,Male,5,Hispanic,4,Kings,35534
2015,3,10 to 19,1,Male,2,Black Non Hispanic,4,Kings,50302
2015,11,85+,0,Total,0,Total,4,Kings,45457
2015,7,45 to 54,0,Total,5,Hispanic,4,Kings,61806
2015,8,55 to 64,1,Male,3,Other Non Hispanic,4,Kings,20141
2015,9,65 to 74,0,Total,0,Total,4,Kings,184170
2015,2,1 to 9,1,Male,3,Other Non Hispanic,4,Kings,20193
2015,6,35 to 44,0,Total,1,White Non Hispanic,4,Kings,137527
2015,7,45 to 54,2,Female,3,Other Non Hispanic,4,Kings,24188
2015,11,85+,2,Female,0,Total,4,Kings,30640
2015,2,1 to 9,2,Female,5,Hispanic,4,Kings,35751
2015,7,45 to 54,1,Male,1,White Non Hispanic,4,Kings,51170
2015,8,55 to 64,0,Total,5,Hispanic,4,Kings,47180
2015,11,85+,0,Total,3,Other Non Hispanic,4,Kings,3463
2015,8,55 to 64,1,Male,2,Black Non Hispanic,4,Kings,42396
2015,5,25 to 34,2,Female,0,Total,4,Kings,247795
2015,0,Total,1,Male,5,Hispanic,4,Kings,251038
2015,1,Less than 1,0,Total,3,Other Non Hispanic,4,Kings,4429
2015,2,1 to 9,1,Male,2,Black Non Hispanic,4,Kings,45947
2015,6,35 to 44,2,Female,2,Black Non Hispanic,4,Kings,60950
2015,10,75 to 84,0,Total,2,Black Non Hispanic,4,Kings,31260
2015,0,Total,0,Total,0,Total,4,Kings,2636735
2015,5,25 to 34,2,Female,5,Hispanic,4,Kings,43627
2015,4,20 to 24,1,Male,5,Hispanic,4,Kings,21268
2015,0,Total,0,Total,3,Other Non Hispanic,4,Kings,338394
2015,4,20 to 24,2,Female,1,White Non Hispanic,4,Kings,29286
2015,10,75 to 84,1,Male,2,Black Non Hispanic,4,Kings,10902
2015,6,35 to 44,0,Total,0,Total,4,Kings,367303
2015,8,55 to 64,0,Total,0,Total,4,Kings,290898
2015,11,85+,1,Male,2,Black Non Hispanic,4,Kings,3341
2015,7,45 to 54,2,Female,5,Hispanic,4,Kings,32648
2015,1,Less than 1,0,Total,5,Hispanic,4,Kings,8930
2015,4,20 to 24,2,Female,3,Other Non Hispanic,4,Kings,12375
2015,6,35 to 44,1,Male,5,Hispanic,4,Kings,36494
2015,11,85+,1,Male,5,Hispanic,4,Kings,1514
2015,2,1 to 9,0,Total,0,Total,4,Kings,323962
2015,0,Total,0,Total,5,Hispanic,4,Kings,513242
2015,2,1 to 9,0,Total,2,Black Non Hispanic,4,Kings,90469
2015,8,55 to 64,0,Total,2,Black Non Hispanic,4,Kings,103678
2015,10,75 to 84,2,Female,3,Other Non Hispanic,4,Kings,5037
2015,8,55 to 64,2,Female,1,White Non Hispanic,4,Kings,52270
2015,1,Less than 1,2,Female,3,Other Non Hispanic,4,Kings,2155
2015,4,20 to 24,1,Male,2,Black Non Hispanic,4,Kings,29036
2015,5,25 to 34,0,Total,5,Hispanic,4,Kings,90852
2015,5,25 to 34,1,Male,5,Hispanic,4,Kings,47225
2015,1,Less than 1,2,Female,1,White Non Hispanic,4,Kings,7189
2015,6,35 to 44,2,Female,1,White Non Hispanic,4,Kings,67057
2015,10,75 to 84,2,Female,0,Total,4,Kings,58245
2015,11,85+,0,Total,2,Black Non Hispanic,4,Kings,12364
2015,4,20 to 24,0,Total,0,Total,4,Kings,183444
2015,9,65 to 74,2,Female,5,Hispanic,4,Kings,16748
2015,3,10 to 19,0,Total,0,Total,4,Kings,301678
2015,7,45 to 54,1,Male,0,Total,4,Kings,149377
2015,5,25 to 34,0,Total,3,Other Non Hispanic,4,Kings,65246
2015,3,10 to 19,2,Female,3,Other Non Hispanic,4,Kings,17658
2015,2,1 to 9,2,Female,0,Total,4,Kings,158440
2015,5,25 to 34,1,Male,2,Black Non Hispanic,4,Kings,58176
2015,9,65 to 74,1,Male,1,White Non Hispanic,4,Kings,32918
2015,7,45 to 54,0,Total,0,Total,4,Kings,321567
2015,11,85+,1,Male,1,White Non Hispanic,4,Kings,8573
2015,1,Less than 1,1,Male,1,White Non Hispanic,4,Kings,7493
2015,7,45 to 54,2,Female,2,Black Non Hispanic,4,Kings,65964
2015,2,1 to 9,2,Female,2,Black Non Hispanic,4,Kings,44522
2015,11,85+,2,Female,3,Other Non Hispanic,4,Kings,2074
2015,3,10 to 19,2,Female,0,Total,4,Kings,148320
2015,4,20 to 24,0,Total,1,White Non Hispanic,4,Kings,56627
2015,8,55 to 64,1,Male,5,Hispanic,4,Kings,21097
2015,4,20 to 24,0,Total,5,Hispanic,4,Kings,41867
2015,10,75 to 84,1,Male,5,Hispanic,4,Kings,5289
2015,2,1 to 9,1,Male,1,White Non Hispanic,4,Kings,62482
2015,6,35 to 44,0,Total,2,Black Non Hispanic,4,Kings,106141
2015,5,25 to 34,0,Total,1,White Non Hispanic,4,Kings,197130
2015,1,Less than 1,0,Total,0,Total,4,Kings,41742
2015,6,35 to 44,1,Male,1,White Non Hispanic,4,Kings,70470
2015,9,65 to 74,1,Male,5,Hispanic,4,Kings,11981
2015,9,65 to 74,2,Female,1,White Non Hispanic,4,Kings,38521
2015,10,75 to 84,2,Female,5,Hispanic,4,Kings,8828
2015,7,45 to 54,0,Total,3,Other Non Hispanic,4,Kings,46299
2015,9,65 to 74,1,Male,0,Total,4,Kings,79721
2015,8,55 to 64,2,Female,3,Other Non Hispanic,4,Kings,19651
2015,5,25 to 34,1,Male,3,Other Non Hispanic,4,Kings,30184
2015,1,Less than 1,2,Female,5,Hispanic,4,Kings,4352
2015,1,Less than 1,1,Male,3,Other Non Hispanic,4,Kings,2274
2015,10,75 to 84,1,Male,3,Other Non Hispanic,4,Kings,4472
2015,6,35 to 44,0,Total,3,Other Non Hispanic,4,Kings,50802
2015,10,75 to 84,2,Female,2,Black Non Hispanic,4,Kings,20358
2015,6,35 to 44,0,Total,5,Hispanic,4,Kings,72833
2015,1,Less than 1,1,Male,0,Total,4,Kings,21300
2015,11,85+,0,Total,5,Hispanic,4,Kings,4597
2015,11,85+,1,Male,0,Total,4,Kings,14817
2015,4,20 to 24,1,Male,0,Total,4,Kings,88824
2015,9,65 to 74,1,Male,3,Other Non Hispanic,4,Kings,9873
2015,7,45 to 54,0,Total,1,White Non Hispanic,4,Kings,100560
2015,3,10 to 19,1,Male,3,Other Non Hispanic,4,Kings,18791
2015,9,65 to 74,0,Total,2,Black Non Hispanic,4,Kings,64140
2015,5,25 to 34,2,Female,2,Black Non Hispanic,4,Kings,69159
2015,1,Less than 1,2,Female,2,Black Non Hispanic,4,Kings,6746
2015,5,25 to 34,2,Female,1,White Non Hispanic,4,Kings,99947
2015,5,25 to 34,1,Male,1,White Non Hispanic,4,Kings,97183
2015,11,85+,0,Total,1,White Non Hispanic,4,Kings,25033
2015,6,35 to 44,2,Female,3,Other Non Hispanic,4,Kings,27276
2015,1,Less than 1,0,Total,2,Black Non Hispanic,4,Kings,13701
2015,6,35 to 44,2,Female,0,Total,4,Kings,191622
2015,3,10 to 19,0,Total,2,Black Non Hispanic,4,Kings,100492
2015,9,65 to 74,0,Total,1,White Non Hispanic,4,Kings,71439
2015,11,85+,2,Female,5,Hispanic,4,Kings,3083
2015,9,65 to 74,2,Female,2,Black Non Hispanic,4,Kings,39191
2015,7,45 to 54,1,Male,3,Other Non Hispanic,4,Kings,22111
2015,0,Total,1,Male,1,White Non Hispanic,4,Kings,471382
2015,4,20 to 24,2,Female,5,Hispanic,4,Kings,20599
2015,9,65 to 74,0,Total,5,Hispanic,4,Kings,28729
2015,1,Less than 1,2,Female,0,Total,4,Kings,20442
2015,0,Total,2,Female,2,Black Non Hispanic,4,Kings,459745
2015,2,1 to 9,1,Male,0,Total,4,Kings,165522
2015,3,10 to 19,0,Total,3,Other Non Hispanic,4,Kings,36449
2015,1,Less than 1,0,Total,1,White Non Hispanic,4,Kings,14682
2015,2,1 to 9,2,Female,3,Other Non Hispanic,4,Kings,18796
2015,2,1 to 9,0,Total,1,White Non Hispanic,4,Kings,121853
2015,8,55 to 64,1,Male,0,Total,4,Kings,131612
2015,4,20 to 24,2,Female,0,Total,4,Kings,94620
2015,5,25 to 34,2,Female,3,Other Non Hispanic,4,Kings,35062
2015,0,Total,0,Total,1,White Non Hispanic,4,Kings,961221
2015,7,45 to 54,2,Female,0,Total,4,Kings,172190
2015,5,25 to 34,0,Total,2,Black Non Hispanic,4,Kings,127335
2015,11,85+,2,Female,1,White Non Hispanic,4,Kings,16460
2015,8,55 to 64,0,Total,1,White Non Hispanic,4,Kings,100248
2015,4,20 to 24,0,Total,2,Black Non Hispanic,4,Kings,61396
2015,8,55 to 64,2,Female,5,Hispanic,4,Kings,26083
2015,10,75 to 84,1,Male,0,Total,4,Kings,37706
2015,4,20 to 24,1,Male,3,Other Non Hispanic,4,Kings,11179
2015,0,Total,1,Male,2,Black Non Hispanic,4,Kings,364133
2015,0,Total,2,Female,0,Total,4,Kings,1386049
2015,3,10 to 19,0,Total,1,White Non Hispanic,4,Kings,95057
2015,4,20 to 24,1,Male,1,White Non Hispanic,4,Kings,27341
2017,0,Total,0,Total,0,Total,4,Kings,2648771
2017,0,Total,1,Male,0,Total,4,Kings,1254966
2017,0,Total,2,Female,0,Total,4,Kings,1393805
2017,1,Less than 1,0,Total,0,Total,4,Kings,41311
2017,10,75 to 84,0,Total,0,Total,4,Kings,103950
2017,11,85+,0,Total,0,Total,4,Kings,51226
2017,2,1 to 9,0,Total,0,Total,4,Kings,319367
2017,3,10 to 19,0,Total,0,Total,4,Kings,296869
2017,4,20 to 24,0,Total,0,Total,4,Kings,170255
2017,5,25 to 34,0,Total,0,Total,4,Kings,489022
2017,6,35 to 44,0,Total,0,Total,4,Kings,367947
2017,7,45 to 54,0,Total,0,Total,4,Kings,314715
2017,8,55 to 64,0,Total,0,Total,4,Kings,292571
2017,9,65 to 74,0,Total,0,Total,4,Kings,201538
2017,0,Total,0,Total,1,White Non Hispanic,4,Kings,973981
2017,0,Total,0,Total,2,Black Non Hispanic,4,Kings,817396
2017,0,Total,0,Total,3,Other Non Hispanic,4,Kings,350759
2017,0,Total,0,Total,5,Hispanic,4,Kings,506635
2017,1,Less than 1,1,Male,0,Total,4,Kings,21124
2017,1,Less than 1,2,Female,0,Total,4,Kings,20187
2017,10,75 to 84,1,Male,0,Total,4,Kings,41085
2017,10,75 to 84,2,Female,0,Total,4,Kings,62865
2017,11,85+,1,Male,0,Total,4,Kings,16878
2017,11,85+,2,Female,0,Total,4,Kings,34348
2017,2,1 to 9,1,Male,0,Total,4,Kings,163934
2017,2,1 to 9,2,Female,0,Total,4,Kings,155433
2017,3,10 to 19,1,Male,0,Total,4,Kings,150583
2017,3,10 to 19,2,Female,0,Total,4,Kings,146286
2017,4,20 to 24,1,Male,0,Total,4,Kings,81909
2017,4,20 to 24,2,Female,0,Total,4,Kings,88346
2017,5,25 to 34,1,Male,0,Total,4,Kings,237294
2017,5,25 to 34,2,Female,0,Total,4,Kings,251728
2017,6,35 to 44,1,Male,0,Total,4,Kings,176419
2017,6,35 to 44,2,Female,0,Total,4,Kings,191528
2017,7,45 to 54,1,Male,0,Total,4,Kings,146100
