year,pct,arstmade,frisked,searched,sex,race,age,build,city,crimsusp,arstoffn
2015,105,N,Y,N,M,B,18,T,QUEENS,FEL, 
2015,105,N,Y,N,M,B,30,M,QUEENS,FEL, 
2015,105,N,Y,N,M,B,25,H,QUEENS,FEL, 
2015,10,N,N,N,M,B,22,T,MANHATTAN,MISDEMEANOR, 
2015,88,N,N,N,M,B,47,M,BROOKLYN,GLA, 
2015,40,Y,Y,Y,M,B,20,T,BRONX,THEFT OF SERVICES,THEFT OF SERVICES
2015,13,Y,Y,N,M,W,28,T,MANHATTAN,MISD,265.01
2015,105,Y,Y,Y,M,W,29,T,QUEENS,FEL,PL 220.16
2015,105,Y,Y,Y,M,W,30,M,QUEENS,FEL,PL 220.16
2015,66,N,N,N,F,B,27,H,BROOKLYN,FEL, 
2015,66,N,N,N,M,B,44,T,BROOKLYN,FEL, 
2015,75,N,Y,N,M,B,17,H,BROOKLYN,ROBBERY, 
2015,75,N,Y,N,Z,Z,18,T,BROOKLYN,ROBBERY, 
2015,83,N,N,N,M,P,47,M,BROOKLYN,FEL, 
2015,84,N,Y,N,M,Q,28,T,BROOKLYN,CPW, 
2015,107,N,N,N,M,Q,26,M,QUEENS,ROBBERY, 
2015,19,N,Y,N,M,B,27,T,MANHATTAN,MISD, 
2015,19,N,Y,N,M,B,23,M,MANHATTAN,FEL, 
2015,73,N,Y,N,M,B,15,M,BROOKLYN,MISD, 
2015,109,Y,Y,N,M,Q,18,M,QUEENS,ROBBERY,ROBBERY
2015,94,N,N,N,F,B,21,T,BROOKLYN,FELONY, 
2015,66,N,Y,Y,M,Q,23,M,BROOKLYN,MISD, 
2015,14,Y,Y,Y,M,B,34,M,MANHATTAN,MISD,CPW
2015,79,N,Y,N,M,Z,20,M,BROOKLYN,CPW, 
2015,109,Y,N,N,M,Q,17,M,QUEENS,ROBBERY,ROBBERY
2015,9,N,N,N,F,B,22,T,MANHATTAN,BURGLARY, 
2015,40,Y,N,N,M,P,36,T,BRONX,MISD,PETIT LARCENY
2015,42,N,Y,N,M,B,30,M,BRONX,CPW, 
2015,43,Y,Y,Y,M,P,60,M,BRONX,CPW,CRIMINAL POSSESION OF WEAPON
2015,70,N,Y,N,M,B,23,M,BROOKLYN,FELONY, 
2015,42,N,Y,N,Z,Z,18,T,BRONX,CPW, 
2015,101,N,Y,N,M,B,44,M,QUEENS,FELONY, 
2015,101,Y,Y,Y,M,B,27,H,QUEENS,FELONYU,CPW
2015,67,N,N,N,M,B,19,M,BROOKLYN,FEL, 
2015,40,N,Y,Y,M,B,23,T,BRONX,CPW, 
2015,94,N,Y,Y,M,P,14,T,BROOKLYN,FELONY, 
2015,94,N,Y,Y,M,P,13,T,BROOKLYN,FELONY, 
2015,107,N,N,N,F,W,20,T,QUEENS,CPW, 
2015,67,N,Y,N,F,W,31,H,BROOKLYN,FELONY, 
2015,67,N,Y,N,M,B,34,M,BROOKLYN,FELONY, 
2015,100,N,Y,N,M,B,23,T,QUEENS,FEL, 
2015,45,Y,Y,Y,M,Q,30,T,BRONX,MISD,ASSAULT 3
2015,66,N,Y,N,M,Q,17,M,BROOKLYN,FEL, 
2015,121,N,Y,N,M,W,54,T,STATEN IS,MISDEMEANOR, 
2015,121,N,Y,N,M,W,46,T,STATEN IS,MISDEMEANOR, 
2015,102,N,Y,N,M,A,17,M,QUEENS,CSCS, 
2015,102,N,Y,N,M,A,30,M,QUEENS,CSCS, 
2015,9,Y,Y,Y,M,Q,18,M,MANHATTAN,FEL,CPW
2015,13,Y,Y,N,M,B,22,T,MANHATTAN,FELONY,140.35
2015,13,Y,Y,Y,M,B,23,H,MANHATTAN,FELONY,265.01
2015,5,N,Y,N,M,A,32,T,MANHATTAN,BURGLARY, 
2015,110,N,Y,Y,M,Q,32,H,QUEENS,CPW, 
2015,71,N,Y,N,M,B,21,M,BROOKLYN,FEL, 
2015,5,N,Y,N,M,B,24,M,MANHATTAN,CRIMINAL POOSSESSION OF WEAPON, 
2015,71,N,Y,N,M,B,22,M,BROOKLYN,FEL, 
2015,71,N,Y,N,M,B,21,T,BROOKLYN,FEL, 
2015,71,N,Y,N,M,B,23,T,BROOKLYN,FEL, 
2015,103,N,Y,N,M,B,29,H,QUEENS,CPW, 
2015,103,N,Y,N,Z,Z,39,T,QUEENS,CPW, 
2015,105,N,Y,N,M,B,20,M,QUEENS,FELONY, 
2015,105,N,Y,N,M,B,21,M,QUEENS,FELONY, 
2015,43,N,Y,N,M,B,20,T,BRONX,MISD, 
2015,43,N,Y,N,M,B,22,T,BRONX,MISD, 
2015,41,N,Y,N,M,Q,21,T,BRONX,CPW, 
2015,106,N,Y,N,M,Q,17,M,QUEENS,FELONY, 
2015,43,N,Y,N,M,Q,21,T,BRONX,MISD, 
2015,63,N,N,N,M,P,38,M,BROOKLYN,FEL, 
2015,63,N,N,N,M,P,29,M,BROOKLYN,FEL, 
2015,114,N,Y,Y,M,Q,24,T,QUEENS,FEL, 
2015,114,N,Y,Y,M,Q,26,T,QUEENS,FEL, 
2015,79,N,Y,N,M,B,18,M,BROOKLYN,CPM, 
2015,79,N,Y,N,M,B,23,T,BROOKLYN,CPM, 
2015,122,N,N,N,M,Q,17,M,STATEN IS,PL AUTO, 
2015,79,N,Y,N,M,Q,18,T,BROOKLYN,CPM, 
2015,61,N,Y,N,M,B,16,T,BROOKLYN,MISD, 
2015,79,N,Y,N,M,Q,20,T,BROOKLYN,CPW, 
2015,83,N,N,N,M,Q,19,T,BROOKLYN,FEL, 
2015,114,N,Y,N,M,B,44,M,QUEENS,FEL, 
2015,114,N,Y,N,M,B,20,T,QUEENS,FEL, 
2015,114,N,Y,N,M,B,20,T,QUEENS,FEL, 
2015,17,N,N,N,M,W,47,M,MANHATTAN,FELONY, 
2015,50,N,Y,N,M,Q,16,T,BRONX,FELONY, 
2015,50,N,Y,N,M,Q,24,T,BRONX,FELONY, 
2015,50,N,Y,N,M,Q,24,M,BRONX,FELONY, 
2015,13,Y,Y,Y,M,B,55,M,MANHATTAN,FELONY,165.45
2015,70,N,Y,N,M,B,32,H,BROOKLYN,MIS/ASSAULT, 
2015,68,N,N,N,M,Q,21,T,BROOKLYN,FELONY, 
2015,14,N,Y,Y,M,B,16,T,MANHATTAN,FEL, 
2015,123,N,N,N,M,W,44,M,STATEN IS,FEL, 
2015,18,N,N,N,M,Q,63,M,MANHATTAN,MISD, 
2015,79,N,Y,N,M,B,19,M,BROOKLYN,CPW, 
2015,79,N,Y,N,M,B,20,M,BROOKLYN,CPW, 
2015,79,N,Y,N,Z,Z,19,T,BROOKLYN,CPW, 
2015,103,N,N,N,M,B,32,M,QUEENS,MISD, 
2015,110,N,Y,N,M,B,39,M,QUEENS,GRAND LARCENY, 
2015,70,N,Y,Y,M,B,66,M,BROOKLYN,FELONY/GRAND LARCENY, 
2015,19,Y,Y,Y,M,B,39,T,MANHATTAN,MISD,PETIT LARCENY
2015,79,N,Y,N,M,B,18,M,BROOKLYN,CPW, 
2015,79,N,Y,N,M,Q,20,M,BROOKLYN,CPW, 
2015,110,Y,Y,Y,M,B,23,T,QUEENS,ASSAULT,CPW
2015,122,N,N,N,F,W,44,T,STATEN IS,CSCS, 
2015,122,N,N,N,M,W,46,M,STATEN IS,CSCS, 
2015,122,N,N,N,M,W,21,M,STATEN IS,CSCS, 
2015,122,N,N,N,M,W,19,M,STATEN IS,CSCS, 
2015,107,N,Y,Y,M,A,39,M,QUEENS,ROBBERY, 
2015,114,N,N,N,M,Q,23,H,QUEENS,FEL, 
2015,114,N,N,N,M,Q,18,M,QUEENS,FEL, 
2015,25,N,N,N,M,B,23,M,MANHATTAN,FEL, 
2015,107,N,N,N,M,B,17,M,QUEENS,ROBBERY, 
2015,107,N,N,N,M,B,17,T,QUEENS,ROBBERY, 
2015,28,N,Y,N,M,B,52,M,MANHATTAN,FEL, 
2015,20,Y,Y,Y,M,Q,15,T,MANHATTAN,CRIMINAL POSSESSION OF STOLEN,CPSP
2015,20,Y,Y,Y,M,Q,19,T,MANHATTAN,CRIMINAL POSSESSION OF STOLEN,PETIT LARCENY
2015,104,N,Y,N,M,B,34,H,QUEENS,CPW, 
2015,79,N,Y,N,M,B,19,T,BROOKLYN,CPW, 
2015,79,N,Y,N,M,B,23,M,BROOKLYN,CPW, 
2015,107,N,N,N,M,W,37,M,QUEENS,PETIT LARCENY, 
2015,79,N,Y,N,M,B,27,M,BROOKLYN,CPW, 
2015,79,N,Y,N,M,B,31,M,BROOKLYN,CPW, 
2015,79,N,Y,N,M,B,20,M,BROOKLYN,CPW, 
2015,79,N,Y,N,M,B,19,M,BROOKLYN,CPW, 
2015,79,N,Y,N,M,B,23,T,BROOKLYN,CPW, 
2015,79,N,Y,N,M,B,19,T,BROOKLYN,CPW, 
2015,106,N,Y,N,M,Q,27,H,QUEENS,FELONY, 
2015,106,N,Y,N,M,W,29,H,QUEENS,FELONY, 
2015,90,N,N,N,M,B,16,M,BROOKLYN,PETIT LARCENY, 
2015,105,N,Y,N,M,B,20,M,QUEENS,FEL, 
2015,13,Y,Y,Y,M,B,55,M,MANHATTAN,FELONY,165.15
2015,42,N,Y,N,M,P,16,T,BRONX,ASSAULT 3, 
2015,42,N,Y,N,M,P,15,Z,BRONX,ASSAULT 3, 
2015,24,N,N,N,M,Q,20,M,MANHATTAN,CPM/CT, 
2015,44,Y,Y,Y,M,B,22,T,BRONX,MISDEMEANOR WEAPON,220.03
2015,44,N,N,N,M,B,21,T,BRONX,MISDEMEANOR/WEAPON, 
2015,44,N,N,N,M,B,20,T,BRONX,MISD WEAPON, 
2015,112,N,Y,N,M,Q,18,M,QUEENS,FEL/BURG, 
2015,47,Y,Y,Y,M,B,35,H,BRONX,MISD,CPM
2015,114,N,N,N,M,B,20,T,QUEENS,FEL, 
2015,114,N,N,N,M,B,20,M,QUEENS,FEL, 
2015,71,N,N,N,M,B,15,M,BROOKLYN,CRIM TRES, 
2015,71,N,N,N,M,B,18,T,BROOKLYN,CRIM TRES, 
2015,71,N,N,N,M,B,21,T,BROOKLYN,CRIM TRES, 
2015,121,N,Y,N,M,B,29,M,STATEN IS,MISDEMEANOR, 
2015,121,N,Y,N,M,Q,23,M,STATEN IS,MISDEMEANOR, 
2015,101,N,Y,Y,M,B,45,T,QUEENS,FEL, 
2015,101,N,Y,N,M,B,99,T,QUEENS,FEL, 
2015,5,N,N,N,M,B,36,T,MANHATTAN,ASSAULT 2, 
2015,101,N,Y,N,M,B,34,T,QUEENS,FELONY, 
2015,75,N,Y,N,M,B,15,T,BROOKLYN,CPW, 
2015,23,N,N,N,M,B,22,H,MANHATTAN,MISD, 
2015,101,N,Y,N,M,B,24,M,QUEENS,FELONY, 
2015,40,Y,Y,N,M,P,23,M,BRONX,CRIM TRES,RESISTING ARREST
2015,70,N,Y,N,F,B,27,H,BROOKLYN,FELONY, 
2015,44,N,Y,N,M,B,17,T,BRONX,CPW/ROBBERY, 
2015,40,Y,Y,N,M,B,26,M,BRONX,TRESPASS,CPW & CPM
2015,66,Y,Y,Y,M,Q,31,M,BROOKLYN,FEL,CPCS
2015,66,Y,Y,Y,M,Q,27,M,BROOKLYN,FEL,CPCS
2015,81,N,Y,N,M,B,18,H,BROOKLYN,CPW, 
2015,81,N,Y,N,M,B,19,T,BROOKLYN,CPW, 
2015,71,N,Y,N,M,B,20,M,BROOKLYN,PETIT LARCENY, 
2015,122,N,N,N,F,W,18,T,STATEN IS,BURG, 
2015,81,N,Y,N,M,B,16,T,BROOKLYN,BURGLARY, 
2015,73,N,Y,N,M,B,46,T,BROOKLYN,GRAND LARCENY, 
2015,10,N,Y,N,M,B,32,M,MANHATTAN,FELONY, 
2015,30,N,Y,N,M,P,68,M,MANHATTAN,FEL  / CPW, 
2015,60,N,Y,N,M,B,24,T,BROOKLYN,MISD, 
2015,78,N,N,N,M,W,43,T,BROOKLYN,PETIT LARCENY, 
2015,78,N,N,N,M,W,26,T,BROOKLYN,PETIT LARCENY, 
2015,43,N,Y,N,M,B,18,T,BRONX,MISD, 
2015,43,N,Y,N,M,B,21,T,BRONX,MISD, 
2015,43,N,Y,N,M,B,21,M,BRONX,MISD, 
2015,18,N,Y,N,M,W,40,T,MANHATTAN,MISD, 
2015,43,N,Y,N,M,B,22,Z,BRONX,MISD, 
2015,103,N,N,N,M,A,69,H,QUEENS,MIS, 
2015,111,N,Y,N,M,W,37,M,QUEENS,BURGLARY, 
2015,103,N,Y,Y,M,B,58,T,QUEENS,LARCENY, 
2015,107,N,Y,N,M,W,24,M,QUEENS,ROBBERY, 
2015,121,N,Y,N,M,B,24,M,STATEN IS,MISDEMEANOR, 
2015,107,N,Y,Y,M,A,43,M,QUEENS,ROBBERY, 
2015,61,Y,Y,Y,M,B,23,M,BROOKLYN,FELONY,ROBBERY
2015,79,N,Y,N,M,B,18,M,BROOKLYN,CPW, 
2015,114,N,N,N,M,W,47,T,QUEENS,FEL, 
2015,114,N,N,N,M,W,39,M,QUEENS,FEL, 
2015,114,N,N,N,M,W,48,M,QUEENS,FEL, 
2015,79,N,Y,N,M,B,18,M,BROOKLYN,CPW, 
2015,107,N,Y,N,M,W,27,M,QUEENS,ROBBERY, 
2015,107,N,Y,N,M,I,18,M,QUEENS,ROBBERY, 
2015,47,N,Y,N,M,Q,27,T,BRONX,FEL, 
2015,106,N,N,N,M,B,20,U,QUEENS,FELONY, 
2015,107,N,Y,N,M,B,35,T,QUEENS,ROBBERY, 
2015,83,N,Y,N,M,P,11,T,BROOKLYN,FEL, 
2015,107,N,N,N,M,A,21,M,QUEENS,ROBBERY, 
2015,47,N,Y,Y,M,B,25,T,BRONX,MISD, 
2015,40,Y,Y,Y,M,Q,16,T,BRONX,CPW,CPW
2015,75,N,Y,N,Z,Z,22,M,BROOKLYN,ASSAULT, 
2015,40,N,Y,N,M,Q,20,T,BRONX,CPW, 
2015,40,N,Y,N,M,Q,19,T,BRONX,CPW, 
2015,40,N,Y,N,M,Q,17,T,BRONX,CPW, 
2015,76,N,N,N,F,W,43,H,BROOKLYN,FEL, 
2015,76,N,N,N,M,Q,36,T,BROOKLYN,FEL, 
2015,43,N,N,N,F,Q,47,H,BRONX,FEL, 
2015,73,N,Y,N,M,B,16,T,BROOKLYN,FEL, 
2015,40,N,N,N,F,B,15,M,BRONX,MISD, 
2015,102,N,Y,N,F,Q,12,T,QUEENS,ROBBERY, 
2015,102,N,Y,N,M,Q,21,M,QUEENS,FEL, 
2015,102,N,Y,N,M,Q,20,M,QUEENS,FEL, 
2015,102,N,Y,N,M,Q,29,M,QUEENS,FEL, 
2015,102,N,Y,N,M,Q,22,M,QUEENS,ROBBERY, 
2015,112,N,Y,N,M,B,18,T,QUEENS,FEL/BURG, 
2015,79,N,Y,Y,M,B,19,T,BROOKLYN,CPW, 
2015,79,N,Y,Y,M,B,14,T,BROOKLYN,CPW, 
2015,79,N,Y,Y,M,B,14,T,BROOKLYN,CPW, 
2015,79,N,Y,Y,M,B,14,M,BROOKLYN,CPW, 
2015,66,N,Y,N,M,Q,18,M,BROOKLYN,FEL, 
2015,66,N,Y,N,M,Q,37,M,BROOKLYN,FEL, 
2015,66,N,Y,N,M,W,36,M,BROOKLYN,FEL, 
2015,40,Y,Y,Y,F,Q,24,T,BRONX,MISD,CPM
2015,75,N,Y,N,M,B,14,T,BROOKLYN,CPW, 
2015,75,N,Y,N,M,B,15,T,BROOKLYN,CPW, 
2015,106,N,N,N,F,A,23,T,QUEENS,FELONY, 
2015,106,N,N,N,M,A,22,T,QUEENS,FELONY, 
2015,71,N,N,N,M,B,26,T,BROOKLYN,CPW, 
2015,105,N,Y,N,M,B,32,M,QUEENS,FEL, 
2015,102,N,Y,N,F,Q,18,T,QUEENS,BURG, 
2015,102,N,Y,N,M,Q,18,M,QUEENS,BURG, 
2015,102,N,Y,N,M,Q,19,M,QUEENS,BURG, 
2015,102,N,Y,N,M,Q,18,M,QUEENS,BURG, 
2015,102,Y,Y,Y,F,B,17,T,QUEENS,FEL,265.01
2015,103,N,Y,N,M,B,47,T,QUEENS,POSSESSION OF FIREARM, 
2015,47,Y,Y,Y,F,B,23,M,BRONX,MISD,CT
2015,47,Y,Y,Y,F,Q,21,T,BRONX,MISD,CT
2015,32,N,Y,N,M,B,19,T,MANHATTAN,CPW, 
2015,106,N,Y,N,M,Q,24,T,QUEENS,FELONY, 
2015,43,Y,Y,Y,M,Q,26,M,BRONX,MISD,CPM
2015,40,N,Y,N,M,B,22,T,BRONX,CPW, 
2015,44,N,Y,N,M,P,24,T,BRONX,ASSAULT (SHOOTING), 
2015,44,N,Y,N,M,P,17,M,BRONX,ASSAULT (SHOOTING), 
2015,44,N,Y,N,M,Q,25,T,BRONX,ASSAULT (SHOOTING), 
2015,44,N,Y,N,M,P,24,H,BRONX,CPW, 
2015,70,N,N,N,F,B,25,M,BROOKLYN,CPM, 
2015,70,N,Y,N,M,A,21,M,BROOKLYN,CPM, 
2015,70,N,Y,N,M,B,38,M,BROOKLYN,CPM, 
2015,70,Y,Y,Y,F,B,30,M,BROOKLYN,CPM,CPCS
2015,70,Y,Y,Y,M,B,37,M,BROOKLYN,CPM,CPM
2015,75,N,Y,N,M,Q,26,T,BROOKLYN,ROBBERY, 
2015,14,N,N,N,F,W,29,T,MANHATTAN,FEL, 
2015,13,Y,Y,Y,M,B,60,M,MANHATTAN,MISDEMEANOR,155.25
2015,28,N,N,N,M,B,42,M,MANHATTAN,FEL, 
2015,1,N,N,N,M,A,30,T,MANHATTAN,CRIMINAL CONTEMPT, 
2015,18,N,Y,Y,M,Q,56,H,MANHATTAN,MISD, 
2015,104,N,Y,N,M,W,48,M,QUEENS,BURGLARY, 
2015,114,N,Y,Y,M,B,28,T,QUEENS,FEL, 
2015,19,Y,Y,N,M,B,58,T,MANHATTAN,MISD,PETIT LARCENY
2015,20,N,Y,N,M,W,43,M,MANHATTAN,PETIT LARCENY, 
2015,107,N,Y,Y,M,B,15,T,QUEENS,ROBBERY, 
2015,107,N,Y,Y,M,B,15,T,QUEENS,ROBBERY, 
2015,107,N,N,N,M,A,18,T,QUEENS,AUTO STRIPPING, 
2015,114,N,Y,N,M,Q,17,T,QUEENS,FEL, 
2015,114,N,Y,N,M,Q,20,M,QUEENS,FEL, 
2015,114,N,Y,N,M,Q,20,H,QUEENS,FEL, 
2015,66,N,N,N,M,B,39,T,BROOKLYN,MISD, 
2015,100,N,Y,N,M,Q,22,T,QUEENS,FELOMNY, 
2015,81,N,Y,N,M,B,16,M,BROOKLYN,CPW/MEANCING, 
2015,102,N,Y,N,M,Q,22,M,QUEENS,CPW, 
2015,102,N,Y,N,M,Q,20,T,QUEENS,CPW, 
2015,13,N,Y,Y,M,Q,34,H,MANHATTAN,FEL, 
2015,46,Y,Y,Y,M,P,35,M,BRONX,CRIM SALE NARCO,220.16
2015,101,Y,Y,Y,M,W,21,M,QUEENS,FELONY,CPW-KNIFE
2015,84,Y,Y,Y,F,B,16,M,BROOKLYN,MISD,CRIMINAL TRESPASS
2015,84,Y,Y,Y,M,B,24,M,BROOKLYN,MISD,CRIMINAL TRESPASS
2015,18,N,N,N,M,B,32,T,MANHATTAN,FEL, 
2015,47,Y,N,N,M,Q,55,M,BRONX,MISD,CT
2015,23,Y,Y,Y,M,Q,35,T,MANHATTAN,MISD,140.15
2015,10,N,Y,N,M,B,43,H,MANHATTAN,MISD, 
2015,122,N,N,N,M,Q,45,M,STATEN IS,PL AUTO, 
2015,102,N,Y,Y,M,Q,20,T,QUEENS,MISD, 
2015,43,Y,N,N,F,B,21,M,BRONX,MISD,CT
2015,10,N,Y,N,M,B,26,T,MANHATTAN,MISD, 
2015,46,N,Y,N,M,P,35,M,BRONX,CPW, 
2015,121,N,Y,N,M,B,22,T,STATEN IS,FELONY, 
2015,121,N,Y,N,M,B,24,T,STATEN IS,FELONY, 
2015,121,N,Y,N,M,P,23,T,STATEN IS,FELONY, 
2015,100,N,Y,N,M,B,30,M,QUEENS,FEL, 
2015,40,Y,Y,N,M,B,24,M,BRONX,MISD,CPM
2015,40,Y,Y,N,M,B,21,M,BRONX,MISD,CPM
2015,70,N,N,N,M,B,26,M,BROOKLYN,FEL, 
2015,47,N,Y,N,M,Q,19,T,BRONX,FEL/CPW, 
2015,9,N,Y,N,M,B,16,T,MANHATTAN,FEL, 
2015,66,Y,Y,Y,M,Q,40,M,BROOKLYN,ROBBERY,120.18
2015,66,Y,Y,Y,M,U,20,T,BROOKLYN,CPW,CPW
2015,42,N,Y,N,M,B,17,M,BRONX,CPW, 
2015,42,N,Y,Y,M,B,17,Z,BRONX,CPW, 
2015,52,N,Y,N,M,B,13,M,BRONX,MISD, 
2015,121,N,Y,N,M,B,52,M,STATEN IS,MISDEMEANOR, 
2015,103,N,N,N,M,B,21,M,QUEENS,MIS, 
2015,5,Y,Y,Y,M,Q,51,T,MANHATTAN,MISD,CRIM TRES
2015,103,N,N,N,M,B,32,M,QUEENS,MIS, 
2015,103,N,N,N,M,B,24,M,QUEENS,MIS, 
2015,114,N,Y,N,M,Q,16,T,QUEENS,FEL, 
2015,122,N,Y,N,M,W,22,M,STATEN IS,PL AUTO, 
2015,33,N,N,N,M,P,29,T,MANHATTAN,CPM, 
2015,67,N,Y,N,M,B,35,M,BROOKLYN,MISD, 
2015,114,N,Y,N,M,Q,48,T,QUEENS,FEL, 
2015,67,N,Y,N,M,B,19,M,BROOKLYN,FELONY, 
2015,114,N,Y,N,M,P,25,M,QUEENS,FEL, 
2015,67,N,Y,N,M,B,31,M,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,27,M,BROOKLYN,FELONY, 
2015,67,N,Y,N,M,B,25,H,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,28,T,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,30,T,BROOKLYN,FEL, 
2015,47,N,Y,N,M,B,26,M,BRONX,FEL/CPW, 
2015,122,N,N,N,F,W,16,T,STATEN IS,BURG, 
2015,122,N,N,N,M,B,19,T,STATEN IS,BURG, 
2015,67,N,N,N,M,B,26,M,BROOKLYN,FELONY, 
2015,122,N,Y,N,M,B,24,T,STATEN IS,ROBBERY, 
2015,122,N,Y,N,M,B,32,T,STATEN IS,ROBBERY, 
2015,122,N,Y,N,M,B,24,M,STATEN IS,ROBBERY, 
2015,44,N,Y,N,M,Q,32,T,BRONX,CPW, 
2015,68,N,N,N,M,W,22,H,BROOKLYN,MISD, 
2015,68,N,N,N,M,W,20,M,BROOKLYN,MISD, 
2015,68,N,N,N,M,W,18,M,BROOKLYN,MISD, 
2015,67,N,Y,N,M,B,29,M,BROOKLYN,FELONY, 
2015,40,Y,Y,Y,M,P,26,M,BRONX,ROBBERY,ROBBERY
2015,47,Y,Y,Y,M,Q,23,H,BRONX,FEL/ROB,ROBBERY
2015,107,N,Y,N,F,B,37,T,QUEENS,ASSAULT 3, 
2015,120,Y,Y,Y,M,B,37,M,STATEN IS,CPW,CPW/MENACING
2015,10,N,Y,N,M,B,24,M,MANHATTAN,MISDEMEANOR, 
2015,75,N,Y,Y,M,B,25,M,BROOKLYN,BURGLARY, 
2015,75,N,Y,Y,M,B,28,T,BROOKLYN,BURGLARY, 
2015,52,N,N,N,M,B,31,M,BRONX,MISDEMEANOR-165.16 SWIPING, 
2015,46,N,N,N,M,Q,30,T,BRONX,ROB, 
2015,90,N,N,N,M,B,16,T,BROOKLYN,CRIM TRES, 
2015,46,N,N,N,M,B,28,T,BRONX,ROB, 
2015,113,N,Y,N,M,B,17,M,QUEENS,MISDEMEANOR, 
2015,43,Y,Y,Y,M,Q,25,M,BRONX,MISD,CPM
2015,42,N,Y,N,M,B,18,Z,BRONX,CRIMINAL MISD, 
2015,49,N,N,N,M,B,36,M,BRONX,GLA, 
2015,41,N,N,N,F,P,12,T,BRONX,CRIMINAL MISCHIEF, 
2015,41,N,N,N,M,B,14,T,BRONX,CRIMINAL MISCHIEF, 
2015,41,N,N,N,M,Q,15,T,BRONX,CRIMINAL MISCHIEF, 
2015,40,Y,N,N,M,B,56,M,BRONX,MISD,CPCS 7
2015,43,Y,N,N,M,B,19,T,BRONX,MISD,CRIM TRES
2015,43,Y,N,N,M,Q,18,T,BRONX,MISD,CRIM TRES
2015,43,Y,N,N,M,Q,21,H,BRONX,MISD,CRIM TRES
2015,106,N,N,N,M,Q,2,T,QUEENS,FELONY, 
2015,106,N,N,N,M,Q,25,H,QUEENS,FELONY, 
2015,75,N,Y,N,M,B,16,T,BROOKLYN,ROBBERY, 
2015,25,Y,Y,Y,M,B,17,T,MANHATTAN,CPW,CPW
2015,90,Y,N,Y,M,Q,47,T,BROOKLYN,LARCENY,165.06
2015,104,N,Y,N,M,Q,19,M,QUEENS,CPM, 
2015,104,N,Y,N,M,Q,17,M,QUEENS,CPM, 
2015,40,Y,Y,N,M,B,18,M,BRONX,FEL,CPW
2015,40,Y,Y,Y,M,B,18,M,BRONX,FEL,CPW
2015,52,N,Y,N,M,B,22,T,BRONX,MISD, 
2015,44,N,N,N,M,Q,20,T,BRONX,CPW, 
2015,67,N,Y,N,M,B,28,M,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,31,H,BROOKLYN,FEL, 
2015,10,N,Y,N,M,B,13,T,MANHATTAN,FELONY, 
2015,40,Y,Y,Y,M,B,16,T,BRONX,MISD,CPW
2015,41,N,Y,Y,M,B,18,T,BRONX,CPW, 
2015,46,N,N,N,M,Z,36,U,BRONX,MISDEMEANOR- MTA IMPERSONATION, 
2015,47,N,Y,N,M,B,19,M,BRONX,FEL/CPW, 
2015,67,N,N,N,M,B,22,M,BROOKLYN,FEL, 
2015,67,N,N,N,M,B,46,M,BROOKLYN,FEL, 
2015,79,N,Y,N,M,P,21,T,BROOKLYN,CRIMINAL MISC, 
2015,71,N,N,N,M,B,25,T,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,25,M,BROOKLYN,FEL, 
2015,83,N,Y,Y,M,Q,24,T,BROOKLYN,ASSAULT, 
2015,83,N,Y,Y,M,Q,24,M,BROOKLYN,ASSAULT, 
2015,114,N,Y,N,M,Q,21,T,QUEENS,FELONY, 
2015,67,N,N,N,M,B,18,M,BROOKLYN,CPM, 
2015,70,Y,Y,Y,M,B,24,T,BROOKLYN,MIS/PETIT LARCENY,CRIMINAL MISCHIEF
2015,84,N,N,N,M,Q,31,M,BROOKLYN,CRIM TRESPASS, 
2015,71,Y,Y,Y,M,B,36,T,BROOKLYN,MENACING,120.15
2015,47,N,Y,N,M,B,22,T,BRONX,MISD, 
2015,23,N,N,N,M,B,26,M,MANHATTAN,FEL, 
2015,75,N,N,N,M,B,41,T,BROOKLYN,MISD, 
2015,109,N,N,N,M,B,27,M,QUEENS,CPW, 
2015,84,N,Y,N,M,B,15,T,BROOKLYN,PETIT LARCENY, 
2015,84,N,Y,Y,M,B,16,T,BROOKLYN,PETIT LARCENY, 
2015,43,N,Y,N,M,B,33,M,BRONX,MISD, 
2015,40,N,Y,N,M,B,52,H,BRONX,OGA, 
2015,5,N,Y,N,M,W,38,M,MANHATTAN,CPW, 
2015,67,N,Y,N,M,B,18,M,BROOKLYN,FEL, 
2015,47,N,N,N,M,B,21,M,BRONX,MISD/MENACING, 
2015,77,N,Y,N,F,B,22,T,BROOKLYN,FEL, 
2015,77,N,Y,N,M,B,24,T,BROOKLYN,FEL, 
2015,14,N,Y,Y,M,B,48,M,MANHATTAN,FEL, 
2015,67,N,Y,N,M,B,16,M,BROOKLYN,MISD, 
2015,67,N,Y,N,M,B,19,M,BROOKLYN,MISD, 
2015,67,N,Y,N,M,B,16,M,BROOKLYN,MISD, 
2015,67,N,Y,N,M,B,43,M,BROOKLYN,MISD, 
2015,121,N,Y,N,M,B,28,M,STATEN IS,MISDEMEANOR, 
