year,pct,sex,race,age,build,city,crimsusp
2014,90,M,B,49,T,BROOKLYN,MISD
2014,25,M,P,38,M,MANHATTAN,MISD
2014,83,M,B,22,T,BROOKLYN,FEL
2014,108,M,W,32,M,QUEENS,MISD
2014,81,M,A,26,M,BROOKLYN,ASSAULT2
2014,104,M,Z,23,T,QUEENS,MISD
2014,103,M,B,30,M,QUEENS,MISD
2014,121,M,Q,27,T,STATEN ISLAND,MISDEMEANOR
2014,25,M,B,41,M,MANHATTAN,FEL
2014,25,M,B,19,T,MANHATTAN,FEL
2014,19,F,Q,26,M,MANHATTAN,CPW
2014,17,M,B,54,T,MANHATTAN,MISD
2014,28,M,B,24,M,MANHATTAN,MISD
2014,109,M,P,27,M,QUEENS,CPW
2014,70,M,W,28,M,BROOKLYN,FELONY/CPW
2014,19,M,Q,21,M,MANHATTAN,CPW
2014,105,F,B,31,M,QUEENS,FELONY
2014,5,M,B,36,T,MANHATTAN,P LARCENY
2014,19,M,Q,28,M,MANHATTAN,CPW
2014,19,M,P,29,M,MANHATTAN,FELONY
2014,44,M,P,21,T,BRONX,CPW
2014,121,M,W,24,M,STATEN ISLAND,FELONY
2014,106,M,B,52,T,QUEENS,FELONY
2014,41,M,Q,14,T,BRONX,CPW
2014,120,M,W,33,M,STATEN ISLAND,CRIM MISC
2014,73,M,B,39,M,BROOKLYN,MISD
2014,90,M,B,16,T,BROOKLYN,FELONY
2014,90,F,B,16,T,BROOKLYN,MISD
2014,90,M,B,21,T,BROOKLYN,MISD
2014,90,M,B,20,T,BROOKLYN,FELONY
2014,90,M,B,17,T,BROOKLYN,FELONY
2014,90,Z,B,24,H,BROOKLYN,MISD
2014,113,M,B,45,M,QUEENS,FELONY
2014,113,M,B,37,M,QUEENS,FELONY
2014,113,M,B,31,T,QUEENS,FELONY
2014,120,M,Q,37,M,STATEN ISLAND,PETIT LARC FROM AUTO
2014,41,M,Q,27,M,BRONX,CPW
2014,113,M,B,21,M,QUEENS,FELONY
2014,41,Z,Q,20,M,BRONX,ROBBERY
2014,14,M,W,23,M,MANHATTAN,GRAND LARCENY
2014,106,M,Q,19,T,QUEENS,FELONY
2014,52,M,Q,33,H,BRONX,MISD
2014,9,M,P,53,T,MANHATTAN,MISD
2014,9,M,Q,35,M,MANHATTAN,MISD
2014,73,F,B,32,T,BROOKLYN,MISD
2014,73,F,B,17,M,BROOKLYN,FEL
2014,73,F,B,26,M,BROOKLYN,MISD
2014,73,F,B,16,T,BROOKLYN,MISD
2014,73,F,B,17,T,BROOKLYN,MISD
2014,73,M,B,24,M,BROOKLYN,MISD
2014,73,M,B,19,M,BROOKLYN,MISD
2014,84,M,B,53,T,BROOKLYN,GRAND LARCENY (FEL)
2014,43,M,B,17,T,BRONX,MISD
2014,43,M,B,15,T,BRONX,FELONY
2014,43,M,Z,16,T,BRONX,FELONY
2014,30,M,B,25,M,MANHATTAN,FEL  / BENCH WARRANT
2014,69,M,B,41,H,BROOKLYN,MISD
2014,69,M,B,38,M,BROOKLYN,MISD
2014,69,M,B,37,M,BROOKLYN,MISD
2014,75,M,B,23,T,BROOKLYN,FEL
2014,66,M,A,35,M,BROOKLYN,MISD
2014,75,M,B,22,M,BROOKLYN,FEL
2014,78,M,B,32,Z,BROOKLYN,ROBBERY FELONY
2014,114,M,Q,20,M,QUEENS,FEL
2014,69,M,A,35,M,BROOKLYN,MISD
2014,26,F,P,48,M,MANHATTAN,C/T
2014,9,M,Q,35,T,MANHATTAN,MISD
2014,114,M,W,48,M,QUEENS,FEL
2014,69,F,Q,44,T,BROOKLYN,MISD
2014,73,F,B,15,M,BROOKLYN,FEL
2014,73,M,B,15,M,BROOKLYN,FEL
2014,105,M,B,22,M,QUEENS,FEL
2014,121,M,B,30,M,STATEN ISLAND,FELONY
2014,104,M,P,32,M,QUEENS,FELONY
2014,105,M,B,22,T,QUEENS,FEL
2014,66,M,B,19,T,BROOKLYN,FEL
2014,73,M,B,53,M,BROOKLYN,FEL
2014,50,M,B,29,M,BRONX,FELONY
2014,69,F,B,52,M,BROOKLYN,MISD
2014,105,M,B,44,T,QUEENS,FELONY
2014,109,M,Q,21,H,QUEENS,GLA
2014,105,M,B,31,T,QUEENS,FEL
2014,105,M,B,24,T,QUEENS,FELONY
2014,105,M,A,18,M,QUEENS,FEL
2014,68,M,W,30,T,BROOKLYN,FELONY
2014,75,M,B,30,M,BROOKLYN,FEL
2014,62,M,Q,17,M,BROOKLYN,FEL
2014,62,M,Q,**,M,BROOKLYN,FEL
2014,90,M,B,15,M,BROOKLYN,CPW
2014,20,M,B,28,M,MANHATTAN,FELONY
2014,121,M,B,23,M,STATEN ISLAND,FELONY
2014,107,M,P,38,M,QUEENS,BURGLARY
2014,105,F,A,40,M,QUEENS,FEL
2014,112,M,W,19,T,QUEENS,FELONY (GLFA)
2014,112,M,Q,29,M,QUEENS,FELONY
2014,9,M,B,20,M,MANHATTAN,ROBBERY
2014,107,M,Q,16,M,QUEENS,ROBBERY
2014,66,M,U,28,T,BROOKLYN,FEL
2014,114,M,W,36,M,QUEENS,FELONY
2014,114,M,W,36,M,QUEENS,FELONY
2014,17,M,Q,50,T,MANHATTAN,UNAUTHORIZED SALE OF
2014,112,M,W,18,M,QUEENS,FEL/GLFA
2014,112,M,W,26,M,QUEENS,FEL/GLFA
2014,109,M,Q,46,M,QUEENS,CPW
2014,103,M,B,30,M,QUEENS,FELONY
2014,103,M,I,22,T,QUEENS,GRAND LARCENY
2014,103,M,I,22,T,QUEENS,GRAND LARCENY
2014,103,M,I,22,T,QUEENS,GRAND LARCENY
2014,103,M,P,18,T,QUEENS,GRAND LARCENY
2014,120,M,B,18,M,STATEN ISLAND,ROBBERY
2014,113,M,B,52,T,QUEENS,FELONY
2014,7,M,P,45,H,MANHATTAN,MISD
2014,112,M,W,24,M,QUEENS,FELONY
2014,112,M,W,26,M,QUEENS,FELONY
2014,112,M,W,23,M,QUEENS,FELONY
2014,111,M,A,17,M,QUEENS,FEL
2014,107,M,I,24,M,QUEENS,BURGLARY
2014,47,M,B,36,T,BRONX,FEL/CPW
2014,101,M,B,23,M,QUEENS,GLA
2014,120,M,B,16,M,STATEN ISLAND,PETIT LARC
2014,101,M,B,19,T,QUEENS,FELONY
2014,52,M,Q,28,M,BRONX,FELONY
2014,72,F,B,22,M,BROOKLYN,MISD
2014,72,M,B,17,T,BROOKLYN,MISD
2014,72,M,B,14,T,BROOKLYN,MISD
2014,75,M,B,43,M,BROOKLYN,FEL
2014,67,M,B,54,M,BROOKLYN,FEL
2014,111,M,B,31,M,QUEENS,FEL
2014,107,M,Q,52,M,QUEENS,BURGLARY
2014,73,M,B,14,M,BROOKLYN,MIS/ASSAULT
2014,43,M,B,15,T,BRONX,MISD
2014,101,M,B,22,M,QUEENS,MISD
2014,77,M,B,29,U,BROOKLYN,ROBBERY
2014,75,M,B,21,T,BROOKLYN,MISD
2014,94,M,B,37,M,BROOKLYN,FELONY
2014,43,F,B,16,T,BRONX,MISD
2014,110,M,B,17,T,QUEENS,FELONY
2014,110,M,B,17,T,QUEENS,FELONY
2014,101,M,B,30,M,QUEENS,FELONY
2014,101,M,B,16,M,QUEENS,FELONY
2014,113,M,Z,18,Z,QUEENS,MISDEMEANOR
2014,43,F,P,49,M,BRONX,MISD
2014,88,M,B,50,T,BROOKLYN,MISD
2014,60,M,B,45,T,BROOKLYN,MISD
2014,7,M,Q,20,T,MANHATTAN,MISD
2014,88,M,B,62,T,BROOKLYN,BURGLARY
2014,115,M,B,52,M,QUEENS,PETIT LARCENY
2014,32,M,B,20,M,MANHATTAN,CT
2014,23,M,B,26,T,MANHATTAN,MISD
2014,14,M,B,54,T,MANHATTAN,FEL
2014,52,M,Q,28,M,BRONX,MISD
2014,52,M,Q,33,H,BRONX,FELONY
2014,88,M,B,29,T,BROOKLYN,ROBBERY
2014,88,M,B,28,T,BROOKLYN,ROBBERY
2014,40,M,Q,16,T,BRONX,MISD
2014,43,M,B,48,M,BRONX,MISD
2014,101,M,B,39,T,QUEENS,CPW
2014,25,M,B,19,T,MANHATTAN,ROBBERY
2014,76,M,B,57,T,BROOKLYN,FEL
2014,32,M,B,56,M,MANHATTAN,MISD
2014,9,M,Q,27,T,MANHATTAN,MISD
2014,73,M,B,21,T,BROOKLYN,FEL
2014,25,M,Z,23,M,MANHATTAN,FELONY
2014,113,M,B,23,H,QUEENS,FELONY
2014,107,Z,Z,23,M,QUEENS,BURGLARY
2014,107,Z,Z,38,T,QUEENS,BURGLARY
2014,66,M,B,56,M,BROOKLYN,FEL
2014,66,M,B,26,M,BROOKLYN,FEL
2014,104,M,W,24,M,QUEENS,FELONY
2014,109,M,A,44,T,QUEENS,BURG
2014,109,M,A,25,T,QUEENS,ROB
2014,105,M,B,27,M,QUEENS,FEL
2014,101,M,B,25,M,QUEENS,FELONY
2014,105,M,B,25,H,QUEENS,FEL
2014,105,M,B,23,M,QUEENS,FEL
2014,61,M,B,23,M,BROOKLYN,CPW
2014,32,M,B,20,M,MANHATTAN,MISD
2014,25,M,Q,42,M,MANHATTAN,ASSAULT 2
2014,44,M,P,35,T,BRONX,CPW
2014,20,M,Q,23,M,MANHATTAN,FELONY
2014,105,M,B,23,M,QUEENS,FEL
2014,105,M,B,24,M,QUEENS,FEL
2014,63,M,B,30,T,BROOKLYN,FEL
2014,106,F,Q,29,M,QUEENS,MISD
2014,106,F,W,51,M,QUEENS,MISD
2014,106,M,P,18,T,QUEENS,MISD
2014,106,M,Q,19,M,QUEENS,MISD
2014,106,M,Q,29,M,QUEENS,MISD
2014,120,M,B,13,T,STATEN ISLAND,BURGLARY
2014,120,M,B,18,M,STATEN ISLAND,BURGLARY
2014,105,F,B,22,M,QUEENS,FEL
2014,105,F,B,20,M,QUEENS,FEL
2014,105,M,B,27,M,QUEENS,FEL
2014,105,M,B,24,H,QUEENS,FEL
2014,120,M,Q,28,M,STATEN ISLAND,CPW
2014,122,M,W,20,M,STATEN ISLAND,GLA
2014,104,F,B,37,M,QUEENS,BURGLARY
2014,73,M,B,47,M,BROOKLYN,MISD
2014,73,M,B,46,H,BROOKLYN,MISD
2014,104,M,W,54,M,QUEENS,BURGLARY
2014,103,M,B,48,M,QUEENS,MISD
2014,103,M,B,55,H,QUEENS,MISD
2014,120,M,B,19,T,STATEN ISLAND,ROBBERY
2014,120,M,Q,19,M,STATEN ISLAND,ASSAULT
2014,105,M,A,17,M,QUEENS,FEL
2014,44,M,Q,28,M,BRONX,GLA
2014,122,M,W,18,M,STATEN ISLAND,GLA
2014,122,M,W,18,M,STATEN ISLAND,GLA
2014,88,M,B,29,M,BROOKLYN,CPW
2014,106,M,P,23,M,QUEENS,FELONY
2014,67,M,B,32,M,BROOKLYN,FEL
2014,106,M,B,21,M,QUEENS,FELONY
2014,67,M,B,20,M,BROOKLYN,FEL
2014,66,M,B,21,T,BROOKLYN,FEL
2014,66,M,B,50,T,BROOKLYN,FEL
2014,66,M,W,19,M,BROOKLYN,FEL
2014,107,F,B,28,M,QUEENS,ASSAULT
2014,47,M,B,44,M,BRONX,FEL/CPW
2014,112,M,Q,29,M,QUEENS,FELONY
2014,114,M,Q,15,T,QUEENS,ROBBERY
2014,114,M,W,16,T,QUEENS,ROBBERY
2014,120,M,B,18,M,STATEN ISLAND,ROBBERY
2014,106,M,B,23,M,QUEENS,FELONY
2014,52,M,Q,25,M,BRONX,ROBBERY
2014,66,M,B,19,T,BROOKLYN,FEL
2014,66,M,Q,48,M,BROOKLYN,FEL
2014,101,M,Q,28,T,QUEENS,FELONY
2014,120,M,B,19,M,STATEN ISLAND,ROBBERY
2014,105,M,Q,19,T,QUEENS,FEL
2014,109,M,A,48,M,QUEENS,CPW
2014,69,M,B,30,M,BROOKLYN,FEL
2014,69,M,W,30,T,BROOKLYN,FELONY
2014,69,M,W,37,M,BROOKLYN,FELONY
2014,114,M,Q,17,T,QUEENS,FEL
2014,114,M,Q,17,M,QUEENS,FEL
2014,114,M,W,17,H,QUEENS,FEL
2014,17,M,W,38,M,MANHATTAN,CPW
2014,106,F,W,32,T,QUEENS,FELONY
2014,19,M,B,13,T,MANHATTAN,MISD
2014,19,M,B,14,H,MANHATTAN,MISD
2014,79,M,B,37,M,BROOKLYN,CPW
2014,19,M,P,14,M,MANHATTAN,MISD
2014,19,M,Q,12,T,MANHATTAN,MISD
2014,19,M,Q,13,T,MANHATTAN,MISD
2014,106,M,W,61,H,QUEENS,FELONY
2014,60,M,B,36,M,BROOKLYN,MISD
2014,121,M,W,28,H,STATEN ISLAND,MISDEMEANOR
2014,84,M,B,17,M,BROOKLYN,FELONY
2014,84,M,Q,16,T,BROOKLYN,FELONY
2014,84,M,Z,16,M,BROOKLYN,FELONY
2014,88,M,B,51,M,BROOKLYN,BURGLARY
2014,42,M,Q,29,M,BRONX,ROBBERY
2014,45,M,B,21,T,BRONX,MISD
2014,49,M,B,17,T,BRONX,CPW - SHOTS FIRED
2014,101,M,B,25,Z,QUEENS,FELONY
2014,70,M,B,32,M,BROOKLYN,MISD
2014,40,M,B,21,M,BRONX,MISD
2014,45,M,P,24,T,BRONX,MISD
2014,120,M,B,23,T,STATEN ISLAND,CPCS
2014,103,M,B,23,M,QUEENS,FELONY
2014,120,M,B,18,T,STATEN ISLAND,CPCS
2014,44,M,Q,19,T,BRONX,CPW
2014,113,Z,Z,28,M,QUEENS,MISDEMEANOR
2014,45,M,W,48,M,BRONX,MISD
2014,79,M,B,25,M,BROOKLYN,CPW
2014,79,M,B,23,M,BROOKLYN,CPW
2014,120,M,B,53,M,STATEN ISLAND,GLA / CPSP
2014,121,M,B,24,T,STATEN ISLAND,MISDEMEANOR
2014,102,M,B,23,M,QUEENS,FEL
2014,14,M,B,55,T,MANHATTAN,MISD
2014,121,M,B,24,M,STATEN ISLAND,MISDEMEANOR
2014,32,M,B,21,T,MANHATTAN,FELONY/MISD
2014,107,M,P,30,M,QUEENS,GRAND LARCENY
2014,107,M,Q,31,H,QUEENS,GRAND LARCENY
2014,107,M,Q,28,H,QUEENS,GRAND LARCENY
2014,107,M,Q,23,M,QUEENS,GRAND LARCENY
2014,107,M,W,20,M,QUEENS,CPW
2014,34,M,Q,21,M,MANHATTAN,FELONY
2014,34,M,Q,44,M,MANHATTAN,FELONY
2014,105,M,B,20,T,QUEENS,FELONY
2014,66,M,B,18,M,BROOKLYN,FEL
2014,66,M,Q,19,M,BROOKLYN,FEL
2014,62,M,W,20,M,BROOKLYN,FEL
2014,50,M,W,19,T,BRONX,MISD
2014,107,M,B,18,T,QUEENS,ROBBERY
2014,107,M,B,18,T,QUEENS,ROBBERY
2014,107,M,B,16,T,QUEENS,ROBBERY
2014,7,M,P,15,T,MANHATTAN,MISD
2014,62,M,W,19,M,BROOKLYN,FEL
2014,62,M,W,20,T,BROOKLYN,FEL
2014,62,M,W,19,M,BROOKLYN,FEL
2014,62,M,W,21,M,BROOKLYN,FEL
2014,40,M,B,17,T,BRONX,MISD
2014,84,M,B,53,M,BROOKLYN,GRAND LARCENY (FEL)
2014,14,M,B,37,H,MANHATTAN,FEL
2014,121,M,A,26,H,STATEN ISLAND,FELONY
2014,121,M,A,20,M,STATEN ISLAND,FELONY
2014,23,M,B,24,T,MANHATTAN,MISD
2014,25,M,W,44,M,MANHATTAN,FEL
2014,69,M,Q,21,M,BROOKLYN,CRIM TRES MISD
2014,111,M,W,33,T,QUEENS,FEL
2014,69,F,B,26,T,BROOKLYN,FEL
2014,120,M,B,33,H,STATEN ISLAND,GLA / CPSP
2014,69,M,B,23,T,BROOKLYN,FEL
2014,44,M,P,20,M,BRONX,FEL
2014,67,M,B,42,M,BROOKLYN,CPM
2014,121,M,Q,25,H,STATEN ISLAND,FELONY
2014,14,M,W,52,H,MANHATTAN,MISD
2014,69,M,B,26,M,BROOKLYN,MISD
2014,84,M,B,17,T,BROOKLYN,ASSAULT
2014,84,F,B,21,T,BROOKLYN,ASSAULT
2014,84,F,B,18,T,BROOKLYN,ASSAULT
2014,84,M,B,60,T,BROOKLYN,FELONY
2014,63,M,B,21,H,BROOKLYN,CPW
2014,120,M,B,19,T,STATEN ISLAND,CPCS
2014,88,M,B,80,M,BROOKLYN,ROBBERY
2014,33,M,P,22,T,MANHATTAN,GRAND LARCENY
2014,114,M,B,20,T,QUEENS,CPW
2014,63,M,B,23,M,BROOKLYN,CPW
2014,14,M,B,26,T,MANHATTAN,FEL
2014,105,M,B,26,M,QUEENS,FEL
2014,50,M,W,42,U,BRONX,FELONY
2014,109,F,A,17,T,QUEENS,CRIM TRESPASS
2014,109,M,A,18,M,QUEENS,CRIM TRES
2014,19,M,Q,40,T,MANHATTAN,MISD
2014,111,M,W,20,T,QUEENS,FEL
2014,111,M,W,33,T,QUEENS,FEL
2014,88,M,B,22,T,BROOKLYN,ROBBERY
2014,88,M,B,20,T,BROOKLYN,ROBBERY
2014,109,M,A,24,T,QUEENS,ROB
2014,109,M,A,20,T,QUEENS,ROB
2014,101,M,B,18,Z,QUEENS,FELONY
2014,114,M,U,46,M,QUEENS,FEL
2014,69,M,B,20,M,BROOKLYN,MISD
2014,69,M,B,21,M,BROOKLYN,MISD
2014,101,M,B,24,M,QUEENS,FEL
2014,120,M,B,34,T,STATEN ISLAND,CSCS
2014,62,M,W,19,H,BROOKLYN,FEL
2014,62,M,W,19,M,BROOKLYN,FEL
2014,107,M,A,18,T,QUEENS,ROBBERY
2014,77,M,B,14,M,BROOKLYN,FEL
2014,107,M,B,19,T,QUEENS,ROBBERY
2014,69,M,B,31,M,BROOKLYN,ROBBERY
2014,107,M,Q,19,M,QUEENS,ROBBERY
2014,102,M,Q,25,M,QUEENS,CPW
2014,102,M,Q,25,M,QUEENS,BURGLARY
2014,34,M,Q,19,T,MANHATTAN,FELONY
2014,73,M,B,38,M,BROOKLYN,MISD
2014,121,M,B,23,M,STATEN ISLAND,FELONY
2014,121,M,B,25,M,STATEN ISLAND,FELONY
2014,107,M,A,23,T,QUEENS,GRAND LARCENY
2014,105,M,B,23,T,QUEENS,FEL
2014,108,M,Q,37,M,QUEENS,GLA
2014,109,M,Q,34,M,QUEENS,BURGLARY
2014,7,M,Q,36,T,MANHATTAN,FEL
2014,113,M,B,50,M,QUEENS,MISDEMEANOR
2014,78,M,B,47,M,BROOKLYN,BURGLARY FELONY
2014,108,F,B,21,T,QUEENS,GLA
2014,108,M,B,26,M,QUEENS,GLA
2014,108,M,B,27,M,QUEENS,GLA
2014,84,M,B,24,M,BROOKLYN,ROBBERY (FEL)
2014,24,M,B,25,T,MANHATTAN,CPW
2014,62,M,W,18,M,BROOKLYN,FEL
2014,13,M,Q,28,T,MANHATTAN,MISD
2014,14,M,W,29,M,MANHATTAN,CPW
2014,5,M,Q,32,T,MANHATTAN,MISD
2014,52,M,B,15,M,BRONX,MISD
2014,52,M,B,41,H,BRONX,MISD
2014,106,M,W,65,M,QUEENS,FELONY
2014,25,M,B,35,T,MANHATTAN,GRAND LARCENY
2014,62,M,B,17,M,BROOKLYN,FEL
2014,62,M,B,18,M,BROOKLYN,FEL
2014,122,F,W,22,T,STATEN ISLAND,GLA
2014,120,M,B,18,M,STATEN ISLAND,ROBBERY
2014,67,M,B,45,M,BROOKLYN,FEL
2014,122,M,W,23,M,STATEN ISLAND,GLA
2014,122,M,Z,23,H,STATEN ISLAND,GLA
2014,70,M,B,52,T,BROOKLYN,FELONY
2014,67,M,B,23,M,BROOKLYN,FEL
2014,42,M,B,15,T,BRONX,CPW
2014,42,M,B,17,T,BRONX,CPW
2014,121,F,W,29,M,STATEN ISLAND,MISDEMEANOR
2014,46,M,B,28,M,BRONX,CPW
2014,73,M,B,21,T,BROOKLYN,MISD
2014,25,M,B,35,T,MANHATTAN,CRIMIAL IMPERSOANTIO
2014,52,Z,Z,55,M,BRONX,MISD
2014,122,M,W,24,H,STATEN ISLAND,CPW
2014,14,M,B,33,M,MANHATTAN,FEL
2014,45,M,B,17,T,BRONX,FELONY
2014,45,M,Q,21,M,BRONX,FELONY
2014,44,M,P,16,T,BRONX,BURGLARY
2014,44,M,Q,15,T,BRONX,BURGLARY
2014,123,M,W,38,M,STATEN ISLAND,FEL
2014,123,M,W,45,M,STATEN ISLAND,FEL
2014,121,M,W,24,M,STATEN ISLAND,MISDEMEANOR
2014,121,M,W,23,M,STATEN ISLAND,MISDEMEANOR
2014,122,M,W,25,M,STATEN ISLAND,CPW
2014,121,M,B,31,M,STATEN ISLAND,MISDEMEANOR
2014,121,M,Q,37,M,STATEN ISLAND,MISDEMEANOR
2014,111,M,Q,34,M,QUEENS,FEL
2014,111,M,Q,34,M,QUEENS,FEL
2014,104,M,Q,54,T,QUEENS,MISD
2014,44,M,B,34,M,BRONX,CRIMINAL TRESPASS
2014,121,M,W,52,M,STATEN ISLAND,MISDEMEANOR
2014,44,M,B,29,T,BRONX,CRIMINAL TRESPASS
2014,109,M,B,21,M,QUEENS,GLA
2014,109,M,Q,35,M,QUEENS,GLA
2014,81,M,B,18,T,BROOKLYN,GLA
2014,81,M,B,20,T,BROOKLYN,GLA
2014,79,M,B,20,T,BROOKLYN,ASSAULT
2014,25,M,W,26,M,MANHATTAN,CPW
2014,112,F,W,23,M,QUEENS,FELONY (GLFA)
2014,112,M,U,26,M,QUEENS,FELONY (GLFA)
2014,10,M,Q,49,M,MANHATTAN,FELONY
2014,104,F,Q,31,T,QUEENS,FELONY
2014,101,M,B,20,T,QUEENS,FELONY
2014,44,M,B,39,M,BRONX,CPW
2014,44,M,Q,25,M,BRONX,CPW (FELONY)
2014,10,M,B,22,T,MANHATTAN,MISD
2014,33,M,Q,32,M,MANHATTAN,CPW
2014,44,M,B,21,M,BRONX,CPW
2014,105,M,I,53,T,QUEENS,FEL
2014,107,M,B,19,T,QUEENS,ROBBERY
2014,79,M,Q,46,M,BROOKLYN,MISD
2014,107,M,Q,19,T,QUEENS,ROBBERY
2014,52,M,B,12,T,BRONX,FELONY
2014,52,M,B,18,M,BRONX,FELONY
2014,52,M,P,17,M,BRONX,FELNY
2014,101,M,B,19,M,QUEENS,CPW
2014,101,M,B,19,T,QUEENS,CPW
2014,101,F,B,23,M,QUEENS,CPW
2014,101,M,B,29,M,QUEENS,CPW
2014,120,M,W,25,M,STATEN ISLAND,CPCS
2014,7,F,B,5,T,MANHATTAN,MISD
2014,7,F,B,15,T,MANHATTAN,MISD
2014,7,F,W,13,M,MANHATTAN,MISD
2014,52,M,P,35,M,BRONX,MISD
2014,79,M,B,19,T,BROOKLYN,GRAND LARCENY
2014,79,M,B,20,T,BROOKLYN,GRAND LARCENY
2014,79,M,B,19,T,BROOKLYN,GRAND LARCENY
2014,105,M,B,28,M,QUEENS,FEL
2014,19,M,Q,38,H,MANHATTAN,UNAUTHORIZED SALE OF
2014,71,M,B,26,M,BROOKLYN,MISD
2014,71,M,B,24,T,BROOKLYN,MISD
2014,123,M,W,22,T,STATEN ISLAND,FEL
2014,5,M,U,67,T,MANHATTAN,GRAND LARCENY
2014,44,M,Q,25,T,BRONX,CPW
2014,122,F,W,24,T,STATEN ISLAND,PET LARC
2014,122,M,W,22,M,STATEN ISLAND,PET LARC
2014,75,M,B,18,M,BROOKLYN,FELONY
2014,75,M,B,18,M,BROOKLYN,FELONY
2014,73,M,B,17,T,BROOKLYN,FELONY
2014,73,M,B,13,T,BROOKLYN,FEL
2014,73,M,B,13,T,BROOKLYN,FEL
2014,73,M,B,14,T,BROOKLYN,FEL
2014,73,M,B,15,M,BROOKLYN,FEL
2014,73,M,B,15,M,BROOKLYN,FEL
2014,73,M,B,15,M,BROOKLYN,FEL
2014,122,M,W,22,T,STATEN ISLAND,GLA
2014,122,M,W,25,M,STATEN ISLAND,GLA
2014,120,M,B,18,M,STATEN ISLAND,CSCS
2014,73,M,B,42,T,BROOKLYN,FELONY
2014,70,M,B,51,M,BROOKLYN,FELONY
2014,25,M,Z,21,M,MANHATTAN,MISDEMEANOR
2014,25,M,Z,20,M,MANHATTAN,MISDEMEANOR
2014,120,F,B,22,T,STATEN ISLAND,CSCS
2014,120,M,B,25,M,STATEN ISLAND,CSCS
2014,41,M,B,19,T,BRONX,CRIMINAL TRESPASS
2014,49,M,B,21,M,BRONX,CPW
2014,106,M,W,50,T,QUEENS,FELONY-(BURGLARY)
2014,41,M,B,39,H,BRONX,GLA
2014,41,M,Q,23,M,BRONX,GLA
2014,75,M,B,50,M,BROOKLYN,FEL
2014,121,M,B,24,M,STATEN ISLAND,FELONY
2014,44,M,P,26,M,BRONX,CPW
2014,25,M,Z,31,M,MANHATTAN,MISDEMEANOR
2014,41,M,Q,33,T,BRONX,BURGLARY
2014,121,M,B,28,M,STATEN ISLAND,MISDEMEANOR
2014,121,M,B,29,M,STATEN ISLAND,MISDEMEANOR
2014,40,M,P,24,M,BRONX,MISD
2014,40,M,Z,53,M,BRONX,MISD
2014,40,F,P,46,T,BRONX,MISD
2014,40,Z,Z,47,M,BRONX,MISD
2014,69,M,B,24,T,BROOKLYN,GLA
2014,69,M,B,24,T,BROOKLYN,FEL
2014,25,M,Z,48,M,MANHATTAN,MISDEMEANOR
2014,32,M,B,99,T,MANHATTAN,ROBBERY
2014,73,M,B,21,T,BROOKLYN,CPW
2014,121,M,B,16,T,STATEN ISLAND,MISDEMEANOR
2014,23,F,B,23,T,MANHATTAN,MISD
2014,23,F,B,23,H,MANHATTAN,MISD
2014,60,F,Q,26,T,BROOKLYN,CPM
2014,23,M,B,20,T,MANHATTAN,MISD
2014,60,M,P,32,T,BROOKLYN,CPW
2014,50,M,B,22,T,BRONX,FELONY
2014,76,M,B,18,M,BROOKLYN,CPW
2014,41,M,P,29,M,BRONX,ROBBERY
2014,121,M,B,24,M,STATEN ISLAND,MISDEMEANOR
2014,69,M,B,21,M,BROOKLYN,ROBBERY
2014,100,M,Q,18,M,QUEENS,ROBBERY
2014,50,M,B,21,T,BRONX,FELONY
2014,50,M,B,21,T,BRONX,FELONY
2014,123,M,A,54,M,STATEN ISLAND,FEL
2014,50,M,A,22,U,BRONX,FELONY
2014,50,M,Q,22,H,BRONX,FELONY
2014,120,M,B,18,T,STATEN ISLAND,ROBBERY
2014,111,M,W,25,M,QUEENS,GRAND LARCENY FROM A
2014,60,M,B,20,M,BROOKLYN,MISD
2014,52,M,P,28,M,BRONX,MISD
2014,7,M,P,27,M,MANHATTAN,FEL
2014,24,M,Q,19,M,MANHATTAN,CPM
2014,50,M,B,17,U,BRONX,FELONY
2014,48,M,Q,21,T,BRONX,CPW
2014,66,F,W,32,M,BROOKLYN,MISD
2014,19,M,Q,20,M,MANHATTAN,FEL
2014,107,M,B,24,T,QUEENS,ROBBERY
2014,60,M,W,32,T,BROOKLYN,GRAND LARCENY
2014,107,M,B,28,M,QUEENS,ROBBERY
2014,67,M,B,28,M,BROOKLYN,FEL
2014,24,M,B,22,T,MANHATTAN,CT
2014,44,M,P,19,T,BRONX,CPM
2014,105,M,Q,34,M,QUEENS,FEL
2014,105,M,B,22,M,QUEENS,FEL
2014,105,M,B,47,M,QUEENS,FEL
2014,105,M,B,30,T,QUEENS,FEL
2014,114,M,W,29,T,QUEENS,FELONY
2014,121,M,B,44,M,STATEN ISLAND,MISDEMEANOR
2014,102,M,B,24,T,QUEENS,ASSAULT 3
2014,19,M,W,34,M,MANHATTAN,FEL
2014,104,M,Q,47,H,QUEENS,MISD
2014,47,M,B,25,M,BRONX,MISD/FORCIBLE TOUCHI
2014,14,M,W,33,T,MANHATTAN,CPW
2014,14,M,P,26,M,MANHATTAN,FORCIBLE TOUCHING
2014,62,M,Q,38,M,BROOKLYN,FEL
2014,62,M,Q,26,M,BROOKLYN,FEL
2014,106,F,B,61,H,QUEENS,FELONY
2014,70,M,B,73,T,BROOKLYN,MIS/FORCIBLE TOUCHIN
